RTENAME,StateNm,RouteID,U_S_R_I,id,tmean.t1,tmean.t2
REGAN,64,019,64_019,3533,15.144,16.048
REGAN,64,019,64_019,3534,15.286,16.069
REGAN,64,019,64_019,3535,15.314,16.055
CARPIO,64,023,64_023,3536,14.449,16.083
CARPIO,64,023,64_023,3537,14.169,15.727
CARPIO,64,023,64_023,3538,14.050,15.554
CARPIO,64,023,64_023,3539,14.083,15.537
CARPIO,64,023,64_023,3540,14.041,15.417
LORAINE,64,024,64_024,3541,14.097,15.200
LORAINE,64,024,64_024,3542,14.114,15.218
LORAINE,64,024,64_024,3543,14.205,15.332
LORAINE,64,024,64_024,3544,14.405,15.662
LORAINE,64,024,64_024,3545,14.578,15.975
STANLEY,64,026,64_026,3546,13.289,14.577
STANLEY,64,026,64_026,3547,13.396,14.645
STANLEY,64,026,64_026,3548,13.467,14.699
STANLEY,64,026,64_026,3549,13.582,14.791
STANLEY,64,026,64_026,3550,14.136,15.140
DENBIGH,64,028,64_028,3551,14.793,15.406
DENBIGH,64,028,64_028,3552,14.953,15.490
DENBIGH,64,028,64_028,3553,15.093,15.539
DENBIGH,64,028,64_028,3554,15.078,15.522
DENBIGH,64,028,64_028,3555,14.995,15.578
BOWMAN,64,030,64_030,3556,14.369,14.802
BOWMAN,64,030,64_030,3557,14.444,14.808
BOWMAN,64,030,64_030,3558,14.437,14.832
BOWMAN,64,030,64_030,3559,14.457,14.851
BOWMAN,64,030,64_030,3560,14.485,14.903
GORHAM,64,032,64_032,3561,14.053,14.667
GORHAM,64,032,64_032,3562,14.105,14.737
GORHAM,64,032,64_032,3563,14.201,14.795
GORHAM,64,032,64_032,3564,14.111,14.661
GORHAM,64,032,64_032,3565,14.145,14.658
ROOSEVELT PK,64,033,64_033,3566,14.709,15.430
ROOSEVELT PK,64,033,64_033,3567,14.728,15.404
ROOSEVELT PK,64,033,64_033,3568,14.785,15.421
ROOSEVELT PK,64,033,64_033,3569,14.829,15.456
ROOSEVELT PK,64,033,64_033,3570,14.827,15.430
CEDAR CREEK,64,034,64_034,3571,15.565,16.256
CEDAR CREEK,64,034,64_034,3572,15.499,16.174
CEDAR CREEK,64,034,64_034,3573,15.478,16.157
CEDAR CREEK,64,034,64_034,3574,15.504,16.237
CEDAR CREEK,64,034,64_034,3575,15.571,16.413
BENTLEY,64,036,64_036,3576,15.466,16.032
BENTLEY,64,036,64_036,3577,15.217,15.642
BENTLEY,64,036,64_036,3578,15.142,15.519
BENTLEY,64,036,64_036,3579,15.128,15.493
BENTLEY,64,036,64_036,3580,15.036,15.370
GLEN ULLIN,64,037,64_037,3581,14.742,15.035
GLEN ULLIN,64,037,64_037,3582,14.829,15.148
GLEN ULLIN,64,037,64_037,3583,14.905,15.215
GLEN ULLIN,64,037,64_037,3584,15.033,15.360
GLEN ULLIN,64,037,64_037,3585,15.017,15.377
WILD ROSE,64,038,64_038,3586,13.415,14.331
WILD ROSE,64,038,64_038,3587,13.393,14.317
WILD ROSE,64,038,64_038,3588,13.484,14.411
WILD ROSE,64,038,64_038,3589,13.587,14.508
WILD ROSE,64,038,64_038,3590,13.759,14.664
POWERS LAKE,64,039,64_039,3591,13.149,14.508
POWERS LAKE,64,039,64_039,3592,13.208,14.512
POWERS LAKE,64,039,64_039,3593,13.238,14.450
POWERS LAKE,64,039,64_039,3594,13.251,14.436
POWERS LAKE,64,039,64_039,3595,13.256,14.465
DOUGLAS CRK,64,041,64_041,3596,14.418,15.300
DOUGLAS CRK,64,041,64_041,3597,14.417,15.199
DOUGLAS CRK,64,041,64_041,3598,14.449,15.253
DOUGLAS CRK,64,041,64_041,3599,14.507,15.279
DOUGLAS CRK,64,041,64_041,3600,14.557,15.282
SHEYENNE LK,64,042,64_042,3601,14.913,15.504
SHEYENNE LK,64,042,64_042,3602,14.979,15.553
SHEYENNE LK,64,042,64_042,3603,15.035,15.647
SHEYENNE LK,64,042,64_042,3604,15.063,15.694
SHEYENNE LK,64,042,64_042,3605,15.032,15.647
BRADDOCK,64,043,64_043,3606,15.338,15.833
BRADDOCK,64,043,64_043,3607,15.311,15.747
BRADDOCK,64,043,64_043,3608,15.288,15.673
BRADDOCK,64,043,64_043,3609,15.212,15.596
BRADDOCK,64,043,64_043,3610,15.099,15.465
TURTLE MTNS,64,044,64_044,3611,12.703,13.968
TURTLE MTNS,64,044,64_044,3612,12.389,13.830
TURTLE MTNS,64,044,64_044,3613,12.404,13.817
TURTLE MTNS,64,044,64_044,3614,12.499,13.820
TURTLE MTNS,64,044,64_044,3615,12.341,13.655
MONTPELIER,64,103,64_103,3616,15.584,16.168
MONTPELIER,64,103,64_103,3617,15.621,16.173
MONTPELIER,64,103,64_103,3618,15.670,16.202
MONTPELIER,64,103,64_103,3619,15.722,16.264
MONTPELIER,64,103,64_103,3620,15.782,16.318
CARSON,64,129,64_129,3621,14.697,15.222
CARSON,64,129,64_129,3622,14.752,15.289
CARSON,64,129,64_129,3623,14.856,15.382
CARSON,64,129,64_129,3624,14.919,15.427
CARSON,64,129,64_129,3625,14.956,15.415
NAPOLEON,66,002,66_002,3626,18.474,18.790
NAPOLEON,66,002,66_002,3627,18.520,18.854
NAPOLEON,66,002,66_002,3628,18.587,18.956
NAPOLEON,66,002,66_002,3629,18.634,19.017
NAPOLEON,66,002,66_002,3630,18.659,19.043
PITTSFIELD,66,011,66_011,3631,18.163,18.542
PITTSFIELD,66,011,66_011,3632,18.114,18.582
PITTSFIELD,66,011,66_011,3633,18.044,18.561
PITTSFIELD,66,011,66_011,3634,18.089,18.575
PITTSFIELD,66,011,66_011,3635,18.082,18.560
LENOX,66,021,66_021,3636,16.869,17.027
LENOX,66,021,66_021,3637,17.004,17.220
LENOX,66,021,66_021,3638,17.069,17.242
LENOX,66,021,66_021,3639,17.252,17.288
LENOX,66,021,66_021,3640,17.377,17.355
HERNER CRNS,66,022,66_022,3641,17.224,17.766
HERNER CRNS,66,022,66_022,3642,17.261,17.887
HERNER CRNS,66,022,66_022,3643,17.302,18.009
HERNER CRNS,66,022,66_022,3644,17.361,18.136
HERNER CRNS,66,022,66_022,3645,17.387,18.197
KALIDA,66,025,66_025,3646,18.704,19.102
KALIDA,66,025,66_025,3647,18.815,19.160
KALIDA,66,025,66_025,3648,18.877,19.163
KALIDA,66,025,66_025,3649,18.925,19.156
KALIDA,66,025,66_025,3650,18.988,19.154
NEW DOVER,66,035,66_035,3651,19.464,19.340
NEW DOVER,66,035,66_035,3652,19.468,19.385
NEW DOVER,66,035,66_035,3653,19.467,19.512
NEW DOVER,66,035,66_035,3654,19.385,19.547
NEW DOVER,66,035,66_035,3655,19.198,19.494
LUCERNE,66,039,66_039,3656,17.612,18.625
LUCERNE,66,039,66_039,3657,17.504,18.519
LUCERNE,66,039,66_039,3658,17.525,18.346
LUCERNE,66,039,66_039,3659,17.640,18.398
LUCERNE,66,039,66_039,3660,17.757,18.539
LATTASBURG,66,040,66_040,3661,17.604,18.364
LATTASBURG,66,040,66_040,3662,17.564,18.373
LATTASBURG,66,040,66_040,3663,17.553,18.400
LATTASBURG,66,040,66_040,3664,17.604,18.423
LATTASBURG,66,040,66_040,3665,17.757,18.439
FULTON,66,042,66_042,3666,18.313,18.817
FULTON,66,042,66_042,3667,18.683,19.015
FULTON,66,042,66_042,3668,18.730,19.049
FULTON,66,042,66_042,3669,18.610,18.987
FULTON,66,042,66_042,3670,18.570,18.904
MEADOWBROOK,66,043,66_043,3671,18.591,19.371
MEADOWBROOK,66,043,66_043,3672,18.521,19.261
MEADOWBROOK,66,043,66_043,3673,18.463,19.141
MEADOWBROOK,66,043,66_043,3674,18.410,19.057
MEADOWBROOK,66,043,66_043,3675,18.411,19.044
SMITHFIELD,66,056,66_056,3676,18.456,18.936
SMITHFIELD,66,056,66_056,3677,18.608,18.997
SMITHFIELD,66,056,66_056,3678,18.684,19.002
SMITHFIELD,66,056,66_056,3679,18.733,18.967
SMITHFIELD,66,056,66_056,3680,18.803,18.910
CUBA,66,064,66_064,3681,19.281,19.907
CUBA,66,064,66_064,3682,19.236,19.859
CUBA,66,064,66_064,3683,19.154,19.797
CUBA,66,064,66_064,3684,19.099,19.814
CUBA,66,064,66_064,3685,19.084,19.796
OMEGA,66,074,66_074,3686,19.656,19.992
OMEGA,66,074,66_074,3687,19.643,19.957
OMEGA,66,074,66_074,3688,19.533,19.845
OMEGA,66,074,66_074,3689,19.130,19.504
OMEGA,66,074,66_074,3690,19.053,19.432
HEBRON,66,075,66_075,3691,18.651,19.325
HEBRON,66,075,66_075,3692,18.576,19.251
HEBRON,66,075,66_075,3693,18.388,19.054
HEBRON,66,075,66_075,3694,18.417,19.052
HEBRON,66,075,66_075,3695,18.482,19.144
BOLINS MILLS,66,076,66_076,3696,19.092,19.601
BOLINS MILLS,66,076,66_076,3697,18.955,19.557
BOLINS MILLS,66,076,66_076,3698,18.760,19.450
BOLINS MILLS,66,076,66_076,3699,18.694,19.396
BOLINS MILLS,66,076,66_076,3700,18.605,19.310
CUMBERLAND,66,083,66_083,3701,18.778,19.558
CUMBERLAND,66,083,66_083,3702,19.043,19.719
CUMBERLAND,66,083,66_083,3703,19.142,19.776
CUMBERLAND,66,083,66_083,3704,18.936,19.652
CUMBERLAND,66,083,66_083,3705,18.727,19.510
ROME,66,086,66_086,3706,20.071,20.140
ROME,66,086,66_086,3707,19.934,20.075
ROME,66,086,66_086,3708,19.852,20.059
ROME,66,086,66_086,3709,19.824,20.044
ROME,66,086,66_086,3710,19.763,20.027
LIMESTONE,66,107,66_107,3711,18.725,19.034
LIMESTONE,66,107,66_107,3712,18.781,19.000
LIMESTONE,66,107,66_107,3713,18.824,18.980
LIMESTONE,66,107,66_107,3714,18.828,18.966
LIMESTONE,66,107,66_107,3715,18.841,18.998
HIRAM,66,116,66_116,3716,17.175,17.666
HIRAM,66,116,66_116,3717,17.148,17.589
HIRAM,66,116,66_116,3718,17.233,17.685
HIRAM,66,116,66_116,3719,17.365,17.867
HIRAM,66,116,66_116,3720,17.582,18.096
WAYNE N.F.,66,901,66_901,3721,19.313,19.568
WAYNE N.F.,66,901,66_901,3722,19.307,19.565
WAYNE N.F.,66,901,66_901,3723,19.287,19.568
WAYNE N.F.,66,901,66_901,3724,19.299,19.610
WAYNE N.F.,66,901,66_901,3725,19.376,19.708
TAR HOLLOW,66,904,66_904,3726,18.747,19.230
TAR HOLLOW,66,904,66_904,3727,18.853,19.333
TAR HOLLOW,66,904,66_904,3728,18.961,19.412
TAR HOLLOW,66,904,66_904,3729,18.885,19.330
TAR HOLLOW,66,904,66_904,3730,19.005,19.436
MOHICAN S.F.,66,908,66_908,3731,17.513,18.199
MOHICAN S.F.,66,908,66_908,3732,17.555,18.207
MOHICAN S.F.,66,908,66_908,3733,17.555,18.207
MOHICAN S.F.,66,908,66_908,3734,17.605,18.233
MOHICAN S.F.,66,908,66_908,3735,17.560,18.207
PEORIA,67,022,67_022,3736,21.319,21.851
PEORIA,67,022,67_022,3737,21.400,21.868
PEORIA,67,022,67_022,3738,21.362,21.819
PEORIA,67,022,67_022,3739,21.310,21.788
PEORIA,67,022,67_022,3740,21.281,21.776
KEYES,67,071,67_071,3741,19.987,19.209
KEYES,67,071,67_071,3742,20.142,19.331
KEYES,67,071,67_071,3743,20.232,19.455
KEYES,67,071,67_071,3744,20.229,19.528
KEYES,67,071,67_071,3745,20.249,19.612
HOOKER,67,070,67_070,3746,21.224,20.703
HOOKER,67,070,67_070,3747,21.162,20.663
HOOKER,67,070,67_070,3748,21.081,20.638
HOOKER,67,070,67_070,3749,20.966,20.608
HOOKER,67,070,67_070,3750,20.884,20.574
WELCH,67,023,67_023,3751,21.509,21.820
WELCH,67,023,67_023,3752,21.490,21.803
WELCH,67,023,67_023,3753,21.428,21.801
WELCH,67,023,67_023,3754,21.396,21.789
WELCH,67,023,67_023,3755,21.242,21.632
JET,67,067,67_067,3756,22.635,22.473
JET,67,067,67_067,3757,22.677,22.513
JET,67,067,67_067,3758,22.653,22.518
JET,67,067,67_067,3759,22.572,22.455
JET,67,067,67_067,3760,22.371,22.268
FELT,67,034,67_034,3761,19.820,18.982
FELT,67,034,67_034,3762,19.677,18.831
FELT,67,034,67_034,3763,19.565,18.773
FELT,67,034,67_034,3764,19.591,18.839
FELT,67,034,67_034,3765,19.672,18.934
COLLINSVILLE,67,024,67_024,3766,21.987,22.074
COLLINSVILLE,67,024,67_024,3767,22.043,22.150
COLLINSVILLE,67,024,67_024,3768,22.148,22.404
COLLINSVILLE,67,024,67_024,3769,22.194,22.548
COLLINSVILLE,67,024,67_024,3770,22.255,22.667
SKIATOOK,67,125,67_125,3771,22.188,22.690
SKIATOOK,67,125,67_125,3772,21.979,22.426
SKIATOOK,67,125,67_125,3773,22.026,22.480
SKIATOOK,67,125,67_125,3774,22.024,22.397
SKIATOOK,67,125,67_125,3775,21.853,22.258
BARON,67,011,67_011,3776,21.702,21.951
BARON,67,011,67_011,3777,21.373,21.762
BARON,67,011,67_011,3778,20.897,21.519
BARON,67,011,67_011,3779,20.791,21.533
BARON,67,011,67_011,3780,20.908,21.581
BEGGS,67,015,67_015,3781,22.280,22.569
BEGGS,67,015,67_015,3782,22.286,22.523
BEGGS,67,015,67_015,3783,22.240,22.410
BEGGS,67,015,67_015,3784,22.225,22.350
BEGGS,67,015,67_015,3785,22.281,22.371
HEYBURN,67,059,67_059,3786,22.209,22.137
HEYBURN,67,059,67_059,3787,22.153,22.089
HEYBURN,67,059,67_059,3788,22.132,22.069
HEYBURN,67,059,67_059,3789,22.143,22.148
