RTENAME,StateNm,RouteID,U_S_R_I,id,ppt00_mean,ppt01_mean,ppt15_mean,ppt16_mean,tmean00_me,tmean01_me,tmean15_me,tmean16_me
RINGGOLD,88,040,88_040,4953,1009.491999999990000,808.425999999999000,1302.837999999990000,1296.490000000000000,14.544000000000000,14.166000000000000,13.584000000000000,13.180000000000000
RINGGOLD,88,040,88_040,4954,1013.416666666660000,809.480000000000000,1310.424999999990000,1316.400000000000000,14.251666666666600,13.818333333333300,13.186666666666600,12.811666666666600
RINGGOLD,88,040,88_040,4955,1011.170000000000000,810.042499999999000,1271.202499999990000,1342.737499999990000,14.387499999999900,13.972500000000000,13.162500000000000,12.807500000000000
NEWSOMS,88,043,88_043,4956,1147.715714285710000,917.634285714285000,1329.360000000000000,1462.458571428570000,15.478571428571400,15.200000000000000,15.135714285714200,14.661428571428500
NEWSOMS,88,043,88_043,4957,1165.837999999990000,906.161999999999000,1394.509999999990000,1494.472000000000000,15.546000000000000,15.247999999999900,15.141999999999900,14.663999999999900
NEWSOMS,88,043,88_043,4958,1173.923999999990000,894.355999999999000,1481.178000000000000,1497.586000000000000,15.501999999999900,15.212000000000000,15.106000000000000,14.638000000000000
NEWSOMS,88,043,88_043,4959,1201.798000000000000,887.433999999999000,1394.540000000000000,1586.673999999990000,15.538000000000000,15.247999999999900,15.156000000000000,14.652000000000000
NEWSOMS,88,043,88_043,4960,1199.722857142850000,884.724285714285000,1368.834285714280000,1576.645714285710000,15.511428571428500,15.229999999999900,15.147142857142800,14.650000000000000
BRODNAX,88,042,88_042,4961,970.936000000000000,926.161999999999000,1367.718000000000000,1210.849999999990000,16.111999999999900,15.709999999999900,14.823999999999900,14.314000000000000
BRODNAX,88,042,88_042,4962,982.436000000000000,918.015999999999000,1376.498000000000000,1194.076000000000000,16.059999999999900,15.628000000000000,14.968000000000000,14.452000000000000
BRODNAX,88,042,88_042,4963,1008.639999999990000,911.450000000000000,1342.865714285710000,1206.531428571420000,15.781428571428500,15.374285714285700,14.937142857142800,14.440000000000000
BRODNAX,88,042,88_042,4964,1039.559999999990000,909.141666666666000,1301.171666666660000,1209.848333333330000,15.615000000000000,15.240000000000000,14.885000000000000,14.408333333333300
BRODNAX,88,042,88_042,4965,1056.565714285710000,909.204285714285000,1273.704285714280000,1244.314285714280000,15.548571428571400,15.170000000000000,14.864285714285700,14.397142857142800
BALD KNOB,88,900,88_900,4966,1166.692857142850000,845.909999999999000,1332.629999999990000,1129.730000000000000,13.147142857142800,12.668571428571400,12.280000000000000,11.805714285714200
BALD KNOB,88,900,88_900,4967,1113.756666666660000,818.315000000000000,1366.848333333330000,1157.373333333330000,13.334999999999900,12.866666666666600,12.461666666666600,11.996666666666600
BALD KNOB,88,900,88_900,4968,1192.111666666660000,876.245000000000000,1422.105000000000000,1199.553333333330000,12.983333333333300,12.511666666666600,12.095000000000000,11.583333333333300
BALD KNOB,88,900,88_900,4969,1441.131999999990000,1066.902000000000000,1560.161999999990000,1282.895999999990000,11.762000000000000,11.272000000000000,10.810000000000000,10.198000000000000
BALD KNOB,88,900,88_900,4970,1474.665999999990000,1106.146000000000000,1602.577999999990000,1304.403999999990000,11.672000000000000,11.188000000000000,10.742000000000000,10.109999999999900
GLOUCESTER,88,910,88_910,4971,1233.996666666660000,881.860000000000000,1371.218333333330000,1279.706666666660000,15.170000000000000,14.859999999999900,14.910000000000000,14.420000000000000
GLOUCESTER,88,910,88_910,4972,1240.451666666660000,880.628333333333000,1405.895000000000000,1260.230000000000000,15.291666666666600,15.031666666666600,15.006666666666600,14.496666666666600
GLOUCESTER,88,910,88_910,4973,1250.718333333330000,883.549999999999000,1433.083333333330000,1240.613333333330000,15.418333333333300,15.228333333333300,15.130000000000000,14.593333333333300
GLOUCESTER,88,910,88_910,4974,1275.095000000000000,905.118333333333000,1423.015000000000000,1276.851666666660000,15.604999999999900,15.385000000000000,15.201666666666600,14.686666666666600
GLOUCESTER,88,910,88_910,4975,1277.733333333330000,909.409999999999000,1389.516666666660000,1294.586666666660000,15.636666666666600,15.371666666666600,15.193333333333300,14.701666666666600
BLACKSBURG,88,116,88_116,4976,841.626666666666000,795.259999999999000,1217.561666666660000,1093.903333333330000,12.808333333333300,12.451666666666600,12.131666666666600,11.553333333333300
BLACKSBURG,88,116,88_116,4977,867.683333333333000,807.206666666666000,1211.049999999990000,1094.428333333330000,12.991666666666600,12.611666666666600,12.279999999999900,11.756666666666600
BLACKSBURG,88,116,88_116,4978,948.962857142857000,856.268571428571000,1271.202857142850000,1110.007142857140000,12.821428571428500,12.448571428571400,12.111428571428500,11.629999999999900
BLACKSBURG,88,116,88_116,4979,1018.843333333330000,885.478333333333000,1339.093333333330000,1176.356666666660000,12.743333333333300,12.368333333333300,12.031666666666600,11.560000000000000
BLACKSBURG,88,116,88_116,4980,1081.490000000000000,882.748333333333000,1387.521666666660000,1303.519999999990000,13.055000000000000,12.656666666666600,12.380000000000000,11.873333333333300
NAT TUNNEL,88,134,88_134,4981,949.025714285714000,1059.834285714280000,1170.158571428570000,1019.979999999990000,13.941428571428500,13.519999999999900,13.185714285714200,12.937142857142800
NAT TUNNEL,88,134,88_134,4982,1005.670000000000000,1148.970000000000000,1298.855999999990000,1116.556000000000000,13.485999999999900,13.075999999999900,12.779999999999900,12.532000000000000
NAT TUNNEL,88,134,88_134,4983,1024.289999999990000,1160.187999999990000,1326.127999999990000,1125.485999999990000,13.418000000000000,13.007999999999900,12.687999999999900,12.440000000000000
NAT TUNNEL,88,134,88_134,4984,1016.746666666660000,1126.599999999990000,1308.421666666660000,1123.711666666660000,13.695000000000000,13.279999999999900,12.916666666666600,12.670000000000000
NAT TUNNEL,88,134,88_134,4985,1012.691666666660000,1078.805000000000000,1254.141666666660000,1161.098333333330000,13.865000000000000,13.435000000000000,13.028333333333300,12.756666666666600
OZETTE,89,001,89_001,4986,1561.261428571420000,1992.188571428570000,2217.540000000000000,2519.338571428570000,10.167142857142800,10.442857142857100,8.778571428571420,8.971428571428570
OZETTE,89,001,89_001,4987,1886.658333333330000,2449.316666666660000,2554.916666666660000,3050.018333333330000,10.368333333333300,10.856666666666600,9.093333333333330,9.315000000000000
OZETTE,89,001,89_001,4988,2065.432499999990000,2683.414999999990000,2730.963750000000000,3341.620000000000000,10.463749999999900,10.990000000000000,9.177500000000000,9.382500000000000
OZETTE,89,001,89_001,4989,1998.108888888880000,2597.795555555550000,2649.134444444440000,3245.553333333330000,10.394444444444400,10.836666666666600,8.990000000000000,9.192222222222220
OZETTE,89,001,89_001,4990,1908.422500000000000,2488.538750000000000,2560.775000000000000,3109.258749999990000,10.356249999999900,10.713749999999900,8.872499999999990,9.049999999999990
WARM BEACH,89,003,89_003,4991,739.958571428571000,875.404285714285000,998.422857142857000,997.314285714285000,10.835714285714200,10.927142857142800,8.941428571428570,9.114285714285710
WARM BEACH,89,003,89_003,4992,717.720000000000000,835.510000000000000,979.705714285714000,915.838571428571000,11.088571428571400,11.215714285714200,9.150000000000000,9.341428571428560
WARM BEACH,89,003,89_003,4993,615.672500000000000,700.531250000000000,913.767499999999000,849.341249999999000,11.138750000000000,11.266250000000000,9.381249999999990,9.551250000000000
WARM BEACH,89,003,89_003,4994,537.221250000000000,614.322499999999000,851.286249999999000,826.581249999999000,11.055000000000000,11.163750000000000,9.483750000000000,9.643749999999990
WARM BEACH,89,003,89_003,4995,514.943333333333000,588.966666666666000,834.813333333333000,805.926666666666000,11.038333333333300,11.150000000000000,9.531666666666660,9.691666666666660
NEWHALEM,89,004,89_004,4996,1748.351428571420000,2228.584285714280000,2444.677142857140000,2535.935714285710000,7.587142857142850,8.725714285714280,6.908571428571420,6.691428571428570
NEWHALEM,89,004,89_004,4997,1635.623333333330000,2045.543333333330000,2347.634999999990000,2410.263333333330000,8.051666666666660,9.161666666666660,7.375000000000000,7.180000000000000
NEWHALEM,89,004,89_004,4998,1708.443750000000000,2053.094999999990000,2381.897500000000000,2507.314999999990000,8.480000000000000,9.567500000000000,7.836250000000000,7.673750000000000
NEWHALEM,89,004,89_004,4999,1698.836666666660000,1998.944444444440000,2328.734444444440000,2453.180000000000000,9.131111111111100,10.132222222222200,8.398888888888880,8.284444444444440
NEWHALEM,89,004,89_004,5000,1737.435714285710000,2033.911428571420000,2353.968571428570000,2455.824285714280000,9.274285714285710,10.275714285714200,8.537142857142850,8.445714285714280
TWISP,89,005,89_005,5001,323.357777777777000,372.733333333333000,490.926666666666000,585.718888888889000,8.220000000000000,9.027777777777770,7.483333333333330,6.756666666666660
TWISP,89,005,89_005,5002,274.781250000000000,308.331249999999000,389.228749999999000,492.610000000000000,8.730000000000000,9.444999999999990,8.196249999999990,7.427499999999990
TWISP,89,005,89_005,5003,277.932500000000000,319.141250000000000,401.314999999999000,498.803750000000000,8.908750000000000,9.676250000000000,8.232500000000000,7.489999999999990
TWISP,89,005,89_005,5004,282.041249999999000,326.314999999999000,419.961249999999000,514.352500000000000,9.130000000000000,9.963749999999990,8.302499999999990,7.575000000000000
TWISP,89,005,89_005,5005,272.100000000000000,315.948888888888000,403.462222222222000,496.954444444444000,9.510000000000000,10.362222222222200,8.596666666666660,7.893333333333330
CHEWELAH,89,008,89_008,5006,525.996666666666000,483.936666666666000,543.034999999999000,703.873333333333000,8.890000000000000,9.578333333333330,8.568333333333330,7.963333333333330
CHEWELAH,89,008,89_008,5007,516.030000000000000,480.768333333333000,551.039999999999000,700.931666666666000,8.878333333333330,9.633333333333330,8.461666666666660,7.826666666666660
CHEWELAH,89,008,89_008,5008,492.865714285714000,465.842857142857000,533.764285714285000,680.642857142856000,8.845714285714280,9.654285714285710,8.538571428571420,7.891428571428570
CHEWELAH,89,008,89_008,5009,471.021428571428000,453.997142857142000,513.681428571428000,658.448571428571000,8.754285714285710,9.618571428571420,8.394285714285710,7.754285714285710
CHEWELAH,89,008,89_008,5010,463.710000000000000,456.384285714285000,517.318571428571000,661.838571428571000,8.625714285714280,9.512857142857140,8.062857142857140,7.407142857142850
TAHOLAH,89,009,89_009,5011,1780.384285714280000,2280.702857142850000,2352.194285714280000,2705.909999999990000,10.804285714285700,11.375714285714200,9.387142857142850,9.551428571428570
TAHOLAH,89,009,89_009,5012,1797.292500000000000,2291.241250000000000,2347.468750000000000,2759.164999999990000,10.830000000000000,11.448750000000000,9.428750000000000,9.633749999999990
TAHOLAH,89,009,89_009,5013,1758.891666666660000,2247.179999999990000,2309.543333333330000,2760.159999999990000,10.971666666666600,11.530000000000000,9.561666666666660,9.798333333333330
TAHOLAH,89,009,89_009,5014,1711.791666666660000,2196.913333333330000,2254.673333333330000,2762.066666666660000,11.183333333333300,11.673333333333300,9.744999999999990,10.021666666666600
TAHOLAH,89,009,89_009,5015,1714.209999999990000,2207.791428571420000,2261.421428571420000,2776.222857142850000,11.285714285714200,11.920000000000000,9.865714285714280,10.105714285714200
MOSES LAKE,89,014,89_014,5016,188.023749999999000,179.265000000000000,203.278750000000000,249.551249999999000,11.038750000000000,11.846250000000000,10.262500000000000,9.496250000000000
MOSES LAKE,89,014,89_014,5017,185.602500000000000,177.102500000000000,199.028749999999000,246.628749999999000,11.181250000000000,11.991250000000000,10.401249999999900,9.662500000000000
MOSES LAKE,89,014,89_014,5018,175.141111111111000,174.255555555555000,192.176666666666000,237.721111111111000,11.175555555555500,11.974444444444400,10.404444444444400,9.686666666666660
MOSES LAKE,89,014,89_014,5019,163.520000000000000,171.626249999999000,184.779999999999000,230.124999999999000,10.936249999999900,11.754999999999900,10.222500000000000,9.525000000000000
MOSES LAKE,89,014,89_014,5020,156.338571428571000,170.609999999999000,179.447142857142000,227.398571428571000,10.787142857142800,11.618571428571400,10.094285714285700,9.400000000000000
RIMROCK,89,019,89_019,5021,984.284999999999000,1069.765000000000000,1425.700000000000000,1411.295000000000000,5.123749999999990,6.423750000000000,4.026250000000000,3.451249999999990
RIMROCK,89,019,89_019,5022,793.591666666666000,838.269999999999000,1192.616666666660000,1134.991666666660000,5.733333333333330,6.960000000000000,4.713333333333330,4.040000000000000
RIMROCK,89,019,89_019,5023,737.843999999999000,757.284000000000000,1104.630000000000000,1042.384000000000000,6.125999999999990,7.312000000000000,5.183999999999990,4.454000000000000
RIMROCK,89,019,89_019,5024,634.399999999999000,581.255999999999000,908.624000000000000,853.203999999999000,7.064000000000000,8.119999999999990,6.104000000000000,5.242000000000000
RIMROCK,89,019,89_019,5025,614.077142857142000,542.548571428571000,840.685714285714000,804.152857142857000,7.332857142857140,8.415714285714280,6.165714285714280,5.345714285714280
MERCER,89,021,89_021,5026,237.770000000000000,209.104285714285000,215.424285714285000,258.811428571428000,11.898571428571400,12.518571428571400,10.391428571428500,9.752857142857140
MERCER,89,021,89_021,5027,222.871249999999000,190.824999999999000,197.163749999999000,233.876249999999000,12.327499999999900,12.962500000000000,10.881250000000000,10.312500000000000
MERCER,89,021,89_021,5028,216.143333333333000,181.825000000000000,186.936666666666000,220.351666666666000,12.346666666666600,13.018333333333300,11.156666666666600,10.641666666666600
MERCER,89,021,89_021,5029,215.123999999999000,178.132000000000000,184.884000000000000,214.211999999999000,12.260000000000000,12.960000000000000,11.304000000000000,10.794000000000000
MERCER,89,021,89_021,5030,218.826666666666000,183.566666666666000,190.440000000000000,215.895000000000000,12.081666666666600,12.753333333333300,11.209999999999900,10.643333333333300
ASOTIN,89,023,89_023,5031,452.745000000000000,425.210000000000000,410.021250000000000,492.942500000000000,8.577499999999990,9.618750000000000,8.298750000000000,7.580000000000000
ASOTIN,89,023,89_023,5032,405.741666666666000,379.360000000000000,376.413333333333000,460.008333333333000,9.068333333333330,9.998333333333330,9.066666666666660,8.226666666666660
