RTENAME,StateNm,RouteID,U_S_R_I,id,t00m_mean,t00j_mean,t01m_mean,t01j_mean,t15m_mean,t15j_mean,t16m_mean,t16j_mean
LOVELL,92,037,92_037,5537,13.850000000000000,17.620000000000000,14.953333333333300,18.523333333333300,12.203333333333300,21.023333333333300,13.289999999999900,21.626666666666600
LOVELL,92,037,92_037,5538,13.600000000000000,17.265000000000000,14.504999999999900,18.115000000000000,11.905000000000000,20.719999999999900,12.885000000000000,21.189999999999900
LOVELL,92,037,92_037,5539,13.320000000000000,16.896666666666600,14.176666666666600,17.750000000000000,11.606666666666600,20.426666666666600,12.533333333333300,20.773333333333300
LOVELL,92,037,92_037,5540,13.037500000000000,16.557500000000000,13.862499999999900,17.327500000000000,11.134999999999900,20.082499999999900,12.067499999999900,20.322499999999900
WYARNO,92,005,92_005,5541,12.122500000000000,15.677500000000000,13.067500000000000,17.087499999999900,9.592499999999990,18.427499999999900,11.087500000000000,19.487500000000000
WYARNO,92,005,92_005,5542,12.110000000000000,15.844999999999900,13.175000000000000,17.222500000000000,9.747500000000000,18.539999999999900,11.167500000000000,19.810000000000000
WYARNO,92,005,92_005,5543,12.282500000000000,16.219999999999900,13.584999999999900,17.574999999999900,9.962500000000000,18.717500000000000,11.362499999999900,20.192500000000000
WYARNO,92,005,92_005,5544,12.779999999999900,16.733333333333300,14.140000000000000,18.043333333333300,10.369999999999900,19.026666666666600,11.859999999999900,20.699999999999900
WYARNO,92,005,92_005,5545,13.115000000000000,17.145000000000000,14.525000000000000,18.445000000000000,10.655000000000000,19.305000000000000,12.195000000000000,21.130000000000000
FRANNIE,92,035,92_035,5546,13.077500000000000,16.742500000000000,14.367500000000000,17.507500000000000,10.980000000000000,19.867500000000000,12.035000000000000,19.930000000000000
FRANNIE,92,035,92_035,5547,12.460000000000000,15.975000000000000,13.445000000000000,16.850000000000000,9.435000000000000,19.119999999999900,10.815000000000000,19.384999999999900
FRANNIE,92,035,92_035,5548,12.466666666666600,16.183333333333300,13.560000000000000,16.746666666666600,9.793333333333330,19.340000000000000,11.076666666666600,19.543333333333300
FRANNIE,92,035,92_035,5549,12.904999999999900,16.582499999999900,13.890000000000000,17.192499999999900,10.592499999999900,19.904999999999900,11.730000000000000,20.020000000000000
FRANNIE,92,035,92_035,5550,13.310000000000000,16.932500000000000,14.135000000000000,17.592500000000000,11.327500000000000,20.392499999999900,12.342499999999900,20.460000000000000
RECLUSE,92,045,92_045,5551,12.719999999999900,16.663333333333300,12.563333333333300,17.663333333333300,10.283333333333300,19.506666666666600,11.893333333333300,21.043333333333300
RECLUSE,92,045,92_045,5552,12.583333333333300,16.643333333333300,12.496666666666600,17.673333333333300,10.203333333333300,19.436666666666600,11.746666666666600,20.946666666666600
RECLUSE,92,045,92_045,5553,12.547500000000000,16.755000000000000,12.830000000000000,17.880000000000000,10.162500000000000,19.500000000000000,11.717499999999900,21.099999999999900
RECLUSE,92,045,92_045,5554,12.552500000000000,16.737499999999900,12.810000000000000,17.867500000000000,10.195000000000000,19.485000000000000,11.757500000000000,21.027499999999900
RECLUSE,92,045,92_045,5555,12.640000000000000,16.709999999999900,12.766666666666600,17.840000000000000,10.276666666666600,19.496666666666600,11.859999999999900,20.960000000000000
SODA WELL,92,046,92_046,5556,12.615000000000000,16.732500000000000,13.145000000000000,18.059999999999900,10.137499999999900,19.107499999999900,11.572500000000000,20.912500000000000
SODA WELL,92,046,92_046,5557,12.536666666666600,16.616666666666600,12.976666666666600,17.886666666666600,10.100000000000000,19.033333333333300,11.479999999999900,20.783333333333300
SODA WELL,92,046,92_046,5558,12.497500000000000,16.467500000000000,12.842500000000000,17.672499999999900,10.082500000000000,19.000000000000000,11.530000000000000,20.712499999999900
SODA WELL,92,046,92_046,5559,12.180000000000000,16.109999999999900,12.383333333333300,17.283333333333300,9.830000000000000,18.833333333333300,11.353333333333300,20.486666666666600
SODA WELL,92,046,92_046,5560,12.220000000000000,16.114999999999900,12.414999999999900,17.255000000000000,9.895000000000000,18.870000000000000,11.369999999999900,20.445000000000000
YELLOWSTONE,92,901,92_901,5561,4.635000000000000,8.734999999999990,4.737500000000000,9.010000000000000,4.987500000000000,12.459999999999900,4.917500000000000,11.709999999999900
YELLOWSTONE,92,901,92_901,5562,4.345000000000000,8.510000000000000,4.510000000000000,8.780000000000000,4.840000000000000,12.215000000000000,4.695000000000000,11.344999999999900
YELLOWSTONE,92,901,92_901,5563,4.640000000000000,8.683333333333330,4.896666666666660,8.936666666666660,5.086666666666660,12.366666666666600,4.966666666666660,11.403333333333300
YELLOWSTONE,92,901,92_901,5564,4.987500000000000,9.042500000000000,5.412500000000000,9.362500000000000,5.505000000000000,12.850000000000000,5.497500000000000,11.820000000000000
YELLOWSTONE,92,901,92_901,5565,4.615000000000000,8.595000000000000,5.100000000000000,8.995000000000000,5.205000000000000,12.574999999999900,5.289999999999990,11.435000000000000
SUNDANCE,92,007,92_007,5566,9.570000000000000,12.844999999999900,9.740000000000000,14.065000000000000,7.070000000000000,15.830000000000000,9.225000000000000,17.564999999999900
SUNDANCE,92,007,92_007,5567,10.392500000000000,13.660000000000000,10.307500000000000,14.622499999999900,7.257499999999990,16.057500000000000,9.494999999999990,17.780000000000000
SUNDANCE,92,007,92_007,5568,11.112500000000000,14.605000000000000,11.012499999999900,15.432500000000000,8.052500000000000,17.162500000000000,10.462499999999900,18.930000000000000
SUNDANCE,92,007,92_007,5569,11.177499999999900,14.727499999999900,10.902500000000000,15.272499999999900,8.442499999999990,17.547499999999900,10.782500000000000,19.322499999999900
SUNDANCE,92,007,92_007,5570,11.223333333333300,14.780000000000000,10.609999999999900,14.979999999999900,8.626666666666660,17.606666666666600,10.816666666666600,19.396666666666600
OTTO,92,003,92_003,5571,13.447500000000000,17.340000000000000,15.045000000000000,18.039999999999900,11.112500000000000,20.294999999999900,12.142500000000000,20.277500000000000
OTTO,92,003,92_003,5572,13.785000000000000,17.700000000000000,15.335000000000000,18.365000000000000,11.455000000000000,20.605000000000000,12.484999999999900,20.649999999999900
OTTO,92,003,92_003,5573,14.055000000000000,18.015000000000000,15.535000000000000,18.699999999999900,11.850000000000000,21.024999999999900,12.994999999999900,21.225000000000000
OTTO,92,003,92_003,5574,14.236666666666600,18.250000000000000,15.609999999999900,18.963333333333300,12.229999999999900,21.413333333333300,13.530000000000000,21.823333333333300
OTTO,92,003,92_003,5575,14.272500000000000,18.302500000000000,15.529999999999900,19.024999999999900,12.404999999999900,21.532499999999900,13.910000000000000,22.187500000000000
ARVADA,92,044,92_044,5576,12.492500000000000,16.655000000000000,13.320000000000000,18.217500000000000,10.090000000000000,19.142500000000000,11.342499999999900,20.599999999999900
ARVADA,92,044,92_044,5577,12.614999999999900,16.759999999999900,13.315000000000000,18.195000000000000,10.195000000000000,19.265000000000000,11.489999999999900,20.789999999999900
ARVADA,92,044,92_044,5578,12.726666666666600,16.796666666666600,13.256666666666600,18.219999999999900,10.380000000000000,19.320000000000000,11.630000000000000,20.789999999999900
ARVADA,92,044,92_044,5579,12.895000000000000,17.030000000000000,13.447500000000000,18.365000000000000,10.550000000000000,19.550000000000000,11.889999999999900,21.042500000000000
ARVADA,92,044,92_044,5580,13.039999999999900,17.130000000000000,13.660000000000000,18.490000000000000,10.695000000000000,19.585000000000000,12.024999999999900,21.109999999999900
CODY,92,002,92_002,5581,9.177500000000000,13.154999999999900,10.240000000000000,13.902500000000000,7.232500000000000,16.262499999999900,8.145000000000000,16.270000000000000
CODY,92,002,92_002,5582,9.865000000000000,13.834999999999900,11.004999999999900,14.602500000000000,7.740000000000000,16.837499999999900,8.682500000000000,16.877500000000000
CODY,92,002,92_002,5583,10.617500000000000,14.557500000000000,11.712500000000000,15.292500000000000,8.347500000000000,17.605000000000000,9.337499999999990,17.570000000000000
CODY,92,002,92_002,5584,11.020000000000000,15.109999999999900,12.196666666666600,15.816666666666600,8.779999999999990,18.223333333333300,9.770000000000000,18.140000000000000
CODY,92,002,92_002,5585,11.127500000000000,15.332500000000000,12.367500000000000,16.082500000000000,8.992500000000000,18.802500000000000,9.952500000000000,18.722500000000000
GVNT VALLEY,92,150,92_150,5586,10.789999999999900,14.615000000000000,10.912500000000000,15.707500000000000,8.992500000000000,17.877499999999900,10.555000000000000,19.660000000000000
GVNT VALLEY,92,150,92_150,5587,10.950000000000000,14.835000000000000,11.080000000000000,15.807499999999900,9.419999999999990,18.160000000000000,10.815000000000000,19.697499999999900
GVNT VALLEY,92,150,92_150,5588,11.285000000000000,15.344999999999900,11.074999999999900,15.489999999999900,9.570000000000000,18.274999999999900,10.899999999999900,19.690000000000000
GVNT VALLEY,92,150,92_150,5589,11.287500000000000,14.977500000000000,11.082500000000000,15.442500000000000,8.965000000000000,17.780000000000000,10.882500000000000,19.422499999999900
GVNT VALLEY,92,150,92_150,5590,11.895000000000000,15.530000000000000,11.734999999999900,15.949999999999900,9.655000000000000,18.422499999999900,11.737500000000000,20.117500000000000
SCHOONOVER,92,043,92_043,5591,11.995000000000000,15.974999999999900,13.100000000000000,17.730000000000000,9.594999999999990,18.677499999999900,10.645000000000000,19.765000000000000
SCHOONOVER,92,043,92_043,5592,12.167500000000000,16.274999999999900,13.255000000000000,18.017499999999900,9.702500000000000,18.852499999999900,10.805000000000000,19.987500000000000
SCHOONOVER,92,043,92_043,5593,12.362500000000000,16.657499999999900,13.347500000000000,18.414999999999900,9.852499999999990,19.162499999999900,11.062500000000000,20.482500000000000
SCHOONOVER,92,043,92_043,5594,12.507500000000000,16.870000000000000,13.137499999999900,18.545000000000000,9.842500000000000,19.482500000000000,11.277500000000000,21.109999999999900
SCHOONOVER,92,043,92_043,5595,12.315000000000000,16.609999999999900,12.895000000000000,18.152500000000000,9.695000000000000,19.252499999999900,11.145000000000000,20.902500000000000
CRAZY WOMAN,92,042,92_042,5596,5.197500000000000,8.937500000000000,5.705000000000000,10.192499999999900,3.642500000000000,12.414999999999900,4.302500000000000,13.152500000000000
CRAZY WOMAN,92,042,92_042,5597,6.105000000000000,9.927500000000000,6.744999999999990,11.207500000000000,4.430000000000000,13.332500000000000,5.215000000000000,14.092500000000000
CRAZY WOMAN,92,042,92_042,5598,6.092499999999990,9.897500000000000,6.750000000000000,11.184999999999900,4.400000000000000,13.167500000000000,5.207500000000000,14.072500000000000
CRAZY WOMAN,92,042,92_042,5599,5.652500000000000,9.475000000000000,6.315000000000000,10.747499999999900,4.004999999999990,12.717500000000000,4.802500000000000,13.512500000000000
CRAZY WOMAN,92,042,92_042,5600,6.436666666666660,10.266666666666600,7.149999999999990,11.589999999999900,4.506666666666660,13.456666666666600,5.446666666666660,14.250000000000000
MEETEETSE,92,038,92_038,5601,8.613333333333330,12.346666666666600,9.360000000000000,12.876666666666600,6.273333333333330,15.060000000000000,7.046666666666660,14.943333333333300
MEETEETSE,92,038,92_038,5602,9.234999999999990,12.945000000000000,10.045000000000000,13.612500000000000,6.760000000000000,15.620000000000000,7.525000000000000,15.455000000000000
MEETEETSE,92,038,92_038,5603,10.226666666666600,13.970000000000000,11.209999999999900,14.873333333333300,7.570000000000000,16.863333333333300,8.513333333333330,16.850000000000000
MEETEETSE,92,038,92_038,5604,10.515000000000000,14.365000000000000,11.585000000000000,15.375000000000000,7.705000000000000,17.285000000000000,8.779999999999990,17.465000000000000
MEETEETSE,92,038,92_038,5605,10.933333333333300,14.656666666666600,11.963333333333300,15.589999999999900,8.289999999999990,17.633333333333300,9.136666666666660,17.433333333333300
HORSE CREEK,92,053,92_053,5606,8.363333333333330,12.250000000000000,8.856666666666660,13.103333333333300,6.253333333333330,14.920000000000000,7.183333333333330,14.673333333333300
HORSE CREEK,92,053,92_053,5607,7.245000000000000,11.315000000000000,7.705000000000000,12.070000000000000,5.205000000000000,14.170000000000000,5.695000000000000,13.820000000000000
HORSE CREEK,92,053,92_053,5608,6.645000000000000,10.665000000000000,7.025000000000000,11.389999999999900,4.750000000000000,13.652500000000000,5.107500000000000,13.350000000000000
HORSE CREEK,92,053,92_053,5609,5.910000000000000,9.907499999999990,6.302500000000000,10.605000000000000,4.195000000000000,12.947500000000000,4.482500000000000,12.690000000000000
HORSE CREEK,92,053,92_053,5610,5.420000000000000,9.392500000000000,5.825000000000000,10.004999999999900,3.932500000000000,12.454999999999900,4.247500000000000,12.302500000000000
ALPINE,92,051,92_051,5611,7.503333333333330,11.623333333333300,8.390000000000000,11.736666666666600,6.983333333333330,14.756666666666600,6.739999999999990,14.076666666666600
ALPINE,92,051,92_051,5612,7.650000000000000,11.745000000000000,8.577500000000000,11.890000000000000,7.225000000000000,14.975000000000000,6.990000000000000,14.262500000000000
ALPINE,92,051,92_051,5613,8.140000000000000,12.230000000000000,9.090000000000000,12.335000000000000,7.720000000000000,15.340000000000000,7.535000000000000,14.620000000000000
ALPINE,92,051,92_051,5614,7.777500000000000,12.017500000000000,8.795000000000000,12.187500000000000,7.392500000000000,15.485000000000000,7.245000000000000,14.712500000000000
ALPINE,92,051,92_051,5615,9.475000000000000,13.417500000000000,10.365000000000000,13.484999999999900,8.967500000000000,16.265000000000000,8.912500000000000,15.690000000000000
RYEGRASS,92,173,92_173,5616,6.620000000000000,10.080000000000000,6.733333333333330,10.326666666666600,6.423333333333330,13.223333333333300,5.370000000000000,12.403333333333300
RYEGRASS,92,173,92_173,5617,6.785000000000000,10.365000000000000,6.990000000000000,10.605000000000000,6.652500000000000,13.555000000000000,5.575000000000000,12.697500000000000
RYEGRASS,92,173,92_173,5618,6.877500000000000,10.510000000000000,7.140000000000000,10.719999999999900,6.842499999999990,13.754999999999900,5.705000000000000,12.882500000000000
RYEGRASS,92,173,92_173,5619,7.425000000000000,11.184999999999900,7.735000000000000,11.375000000000000,7.420000000000000,14.430000000000000,6.200000000000000,13.445000000000000
